project_id,file,document_type,study_cycle,phase,issue_date,project_upgrade_cost,in_service_timeline
J1863,expanded_docs_auto\GI-DPP-2021-ITC-Ph1_System_Impact_Study_Final_PUBLIC_08142023629852\GI DPP 2021 Cycle1 MI SIS Phase 1Report-Final_08162023.pdf,SIS,DPP 2021,Phase 1,,"$164,497",
J1880,expanded_docs_auto\GI-DPP-2021-ITC-Ph1_System_Impact_Study_Final_PUBLIC_08142023629852\GI DPP 2021 Cycle1 MI SIS Phase 1Report-Final_08162023.pdf,SIS,DPP 2021,Phase 1,,"$2,700",
J1894,expanded_docs_auto\GI-DPP-2021-ITC-Ph1_System_Impact_Study_Final_PUBLIC_08142023629852\GI DPP 2021 Cycle1 MI SIS Phase 1Report-Final_08162023.pdf,SIS,DPP 2021,Phase 1,,"$2,708,513",
J1900,expanded_docs_auto\GI-DPP-2021-ITC-Ph1_System_Impact_Study_Final_PUBLIC_08142023629852\GI DPP 2021 Cycle1 MI SIS Phase 1Report-Final_08162023.pdf,SIS,DPP 2021,Phase 1,,"$4,985,613",
J1902,expanded_docs_auto\GI-DPP-2021-ITC-Ph1_System_Impact_Study_Final_PUBLIC_08142023629852\GI DPP 2021 Cycle1 MI SIS Phase 1Report-Final_08162023.pdf,SIS,DPP 2021,Phase 1,,"$1,767,943",
J1905,expanded_docs_auto\GI-DPP-2021-ITC-Ph1_System_Impact_Study_Final_PUBLIC_08142023629852\GI DPP 2021 Cycle1 MI SIS Phase 1Report-Final_08162023.pdf,SIS,DPP 2021,Phase 1,,$0,
J1909,expanded_docs_auto\GI-DPP-2021-ITC-Ph1_System_Impact_Study_Final_PUBLIC_08142023629852\GI DPP 2021 Cycle1 MI SIS Phase 1Report-Final_08162023.pdf,SIS,DPP 2021,Phase 1,,"$4,158,398",
J1910,expanded_docs_auto\GI-DPP-2021-ITC-Ph1_System_Impact_Study_Final_PUBLIC_08142023629852\GI DPP 2021 Cycle1 MI SIS Phase 1Report-Final_08162023.pdf,SIS,DPP 2021,Phase 1,,"$4,158,742",
J1911,expanded_docs_auto\GI-DPP-2021-ITC-Ph1_System_Impact_Study_Final_PUBLIC_08142023629852\GI DPP 2021 Cycle1 MI SIS Phase 1Report-Final_08162023.pdf,SIS,DPP 2021,Phase 1,,$0,
J1912,expanded_docs_auto\GI-DPP-2021-ITC-Ph1_System_Impact_Study_Final_PUBLIC_08142023629852\GI DPP 2021 Cycle1 MI SIS Phase 1Report-Final_08162023.pdf,SIS,DPP 2021,Phase 1,,$0,
J1913,expanded_docs_auto\GI-DPP-2021-ITC-Ph1_System_Impact_Study_Final_PUBLIC_08142023629852\GI DPP 2021 Cycle1 MI SIS Phase 1Report-Final_08162023.pdf,SIS,DPP 2021,Phase 1,,$0,
J1914,expanded_docs_auto\GI-DPP-2021-ITC-Ph1_System_Impact_Study_Final_PUBLIC_08142023629852\GI DPP 2021 Cycle1 MI SIS Phase 1Report-Final_08162023.pdf,SIS,DPP 2021,Phase 1,,"$15,942,342",
J1915,expanded_docs_auto\GI-DPP-2021-ITC-Ph1_System_Impact_Study_Final_PUBLIC_08142023629852\GI DPP 2021 Cycle1 MI SIS Phase 1Report-Final_08162023.pdf,SIS,DPP 2021,Phase 1,,"$8,822,210",
J1916,expanded_docs_auto\GI-DPP-2021-ITC-Ph1_System_Impact_Study_Final_PUBLIC_08142023629852\GI DPP 2021 Cycle1 MI SIS Phase 1Report-Final_08162023.pdf,SIS,DPP 2021,Phase 1,,$0,
J1917,expanded_docs_auto\GI-DPP-2021-ITC-Ph1_System_Impact_Study_Final_PUBLIC_08142023629852\GI DPP 2021 Cycle1 MI SIS Phase 1Report-Final_08162023.pdf,SIS,DPP 2021,Phase 1,,$0,
J1918,expanded_docs_auto\GI-DPP-2021-ITC-Ph1_System_Impact_Study_Final_PUBLIC_08142023629852\GI DPP 2021 Cycle1 MI SIS Phase 1Report-Final_08162023.pdf,SIS,DPP 2021,Phase 1,,$0,
J1920,expanded_docs_auto\GI-DPP-2021-ITC-Ph1_System_Impact_Study_Final_PUBLIC_08142023629852\GI DPP 2021 Cycle1 MI SIS Phase 1Report-Final_08162023.pdf,SIS,DPP 2021,Phase 1,,$0,
J1921,expanded_docs_auto\GI-DPP-2021-ITC-Ph1_System_Impact_Study_Final_PUBLIC_08142023629852\GI DPP 2021 Cycle1 MI SIS Phase 1Report-Final_08162023.pdf,SIS,DPP 2021,Phase 1,,$0,
J1922,expanded_docs_auto\GI-DPP-2021-ITC-Ph1_System_Impact_Study_Final_PUBLIC_08142023629852\GI DPP 2021 Cycle1 MI SIS Phase 1Report-Final_08162023.pdf,SIS,DPP 2021,Phase 1,,"$4,964,038",
J1924,expanded_docs_auto\GI-DPP-2021-ITC-Ph1_System_Impact_Study_Final_PUBLIC_08142023629852\GI DPP 2021 Cycle1 MI SIS Phase 1Report-Final_08162023.pdf,SIS,DPP 2021,Phase 1,,"$8,895,733",
J1925,expanded_docs_auto\GI-DPP-2021-ITC-Ph1_System_Impact_Study_Final_PUBLIC_08142023629852\GI DPP 2021 Cycle1 MI SIS Phase 1Report-Final_08162023.pdf,SIS,DPP 2021,Phase 1,,"$13,410,000",
J1929,expanded_docs_auto\GI-DPP-2021-ITC-Ph1_System_Impact_Study_Final_PUBLIC_08142023629852\GI DPP 2021 Cycle1 MI SIS Phase 1Report-Final_08162023.pdf,SIS,DPP 2021,Phase 1,,"$16,054,676",
J1932,expanded_docs_auto\GI-DPP-2021-ITC-Ph1_System_Impact_Study_Final_PUBLIC_08142023629852\GI DPP 2021 Cycle1 MI SIS Phase 1Report-Final_08162023.pdf,SIS,DPP 2021,Phase 1,,"$908,494",
J1939,expanded_docs_auto\GI-DPP-2021-ITC-Ph1_System_Impact_Study_Final_PUBLIC_08142023629852\GI DPP 2021 Cycle1 MI SIS Phase 1Report-Final_08162023.pdf,SIS,DPP 2021,Phase 1,,$0,
J1940,expanded_docs_auto\GI-DPP-2021-ITC-Ph1_System_Impact_Study_Final_PUBLIC_08142023629852\GI DPP 2021 Cycle1 MI SIS Phase 1Report-Final_08162023.pdf,SIS,DPP 2021,Phase 1,,$0,
J1942,expanded_docs_auto\GI-DPP-2021-ITC-Ph1_System_Impact_Study_Final_PUBLIC_08142023629852\GI DPP 2021 Cycle1 MI SIS Phase 1Report-Final_08162023.pdf,SIS,DPP 2021,Phase 1,,$0,
J1944,expanded_docs_auto\GI-DPP-2021-ITC-Ph1_System_Impact_Study_Final_PUBLIC_08142023629852\GI DPP 2021 Cycle1 MI SIS Phase 1Report-Final_08162023.pdf,SIS,DPP 2021,Phase 1,,$0,
J1949,expanded_docs_auto\GI-DPP-2021-ITC-Ph1_System_Impact_Study_Final_PUBLIC_08142023629852\GI DPP 2021 Cycle1 MI SIS Phase 1Report-Final_08162023.pdf,SIS,DPP 2021,Phase 1,,"$437,000",
J1951,expanded_docs_auto\GI-DPP-2021-ITC-Ph1_System_Impact_Study_Final_PUBLIC_08142023629852\GI DPP 2021 Cycle1 MI SIS Phase 1Report-Final_08162023.pdf,SIS,DPP 2021,Phase 1,,"$468,820",
J1969,expanded_docs_auto\GI-DPP-2021-ITC-Ph1_System_Impact_Study_Final_PUBLIC_08142023629852\GI DPP 2021 Cycle1 MI SIS Phase 1Report-Final_08162023.pdf,SIS,DPP 2021,Phase 1,,$0,
J1980,expanded_docs_auto\GI-DPP-2021-ITC-Ph1_System_Impact_Study_Final_PUBLIC_08142023629852\GI DPP 2021 Cycle1 MI SIS Phase 1Report-Final_08162023.pdf,SIS,DPP 2021,Phase 1,,"$2,093",
J1982,expanded_docs_auto\GI-DPP-2021-ITC-Ph1_System_Impact_Study_Final_PUBLIC_08142023629852\GI DPP 2021 Cycle1 MI SIS Phase 1Report-Final_08162023.pdf,SIS,DPP 2021,Phase 1,,"$226,362",
J1984,expanded_docs_auto\GI-DPP-2021-ITC-Ph1_System_Impact_Study_Final_PUBLIC_08142023629852\GI DPP 2021 Cycle1 MI SIS Phase 1Report-Final_08162023.pdf,SIS,DPP 2021,Phase 1,,"$2,100",
J2001,expanded_docs_auto\GI-DPP-2021-ITC-Ph1_System_Impact_Study_Final_PUBLIC_08142023629852\GI DPP 2021 Cycle1 MI SIS Phase 1Report-Final_08162023.pdf,SIS,DPP 2021,Phase 1,,$0,
J2026,expanded_docs_auto\GI-DPP-2021-ITC-Ph1_System_Impact_Study_Final_PUBLIC_08142023629852\GI DPP 2021 Cycle1 MI SIS Phase 1Report-Final_08162023.pdf,SIS,DPP 2021,Phase 1,,"$22,173,878",
J2056,expanded_docs_auto\GI-DPP-2021-ITC-Ph1_System_Impact_Study_Final_PUBLIC_08142023629852\GI DPP 2021 Cycle1 MI SIS Phase 1Report-Final_08162023.pdf,SIS,DPP 2021,Phase 1,,"$15,051,901",
J2057,expanded_docs_auto\GI-DPP-2021-ITC-Ph1_System_Impact_Study_Final_PUBLIC_08142023629852\GI DPP 2021 Cycle1 MI SIS Phase 1Report-Final_08162023.pdf,SIS,DPP 2021,Phase 1,,"$3,210",
J2061,expanded_docs_auto\GI-DPP-2021-ITC-Ph1_System_Impact_Study_Final_PUBLIC_08142023629852\GI DPP 2021 Cycle1 MI SIS Phase 1Report-Final_08162023.pdf,SIS,DPP 2021,Phase 1,,$0,
J2064,expanded_docs_auto\GI-DPP-2021-ITC-Ph1_System_Impact_Study_Final_PUBLIC_08142023629852\GI DPP 2021 Cycle1 MI SIS Phase 1Report-Final_08162023.pdf,SIS,DPP 2021,Phase 1,,"$9,205,602",
J2069,expanded_docs_auto\GI-DPP-2021-ITC-Ph1_System_Impact_Study_Final_PUBLIC_08142023629852\GI DPP 2021 Cycle1 MI SIS Phase 1Report-Final_08162023.pdf,SIS,DPP 2021,Phase 1,,$975,
J2098,expanded_docs_auto\GI-DPP-2021-ITC-Ph1_System_Impact_Study_Final_PUBLIC_08142023629852\GI DPP 2021 Cycle1 MI SIS Phase 1Report-Final_08162023.pdf,SIS,DPP 2021,Phase 1,,"$7,990,049",
J2100,expanded_docs_auto\GI-DPP-2021-ITC-Ph1_System_Impact_Study_Final_PUBLIC_08142023629852\GI DPP 2021 Cycle1 MI SIS Phase 1Report-Final_08162023.pdf,SIS,DPP 2021,Phase 1,,"$10,786",
J2118,expanded_docs_auto\GI-DPP-2021-ITC-Ph1_System_Impact_Study_Final_PUBLIC_08142023629852\GI DPP 2021 Cycle1 MI SIS Phase 1Report-Final_08162023.pdf,SIS,DPP 2021,Phase 1,,"$197,378",
J2119,expanded_docs_auto\GI-DPP-2021-ITC-Ph1_System_Impact_Study_Final_PUBLIC_08142023629852\GI DPP 2021 Cycle1 MI SIS Phase 1Report-Final_08162023.pdf,SIS,DPP 2021,Phase 1,,$0,
J2129,expanded_docs_auto\GI-DPP-2021-ITC-Ph1_System_Impact_Study_Final_PUBLIC_08142023629852\GI DPP 2021 Cycle1 MI SIS Phase 1Report-Final_08162023.pdf,SIS,DPP 2021,Phase 1,,"$330,519",
J2139,expanded_docs_auto\GI-DPP-2021-ITC-Ph1_System_Impact_Study_Final_PUBLIC_08142023629852\GI DPP 2021 Cycle1 MI SIS Phase 1Report-Final_08162023.pdf,SIS,DPP 2021,Phase 1,,"$958,881",
J2260,expanded_docs_auto\GI-DPP-2021-ITC-Ph1_System_Impact_Study_Final_PUBLIC_08142023629852\GI DPP 2021 Cycle1 MI SIS Phase 1Report-Final_08162023.pdf,SIS,DPP 2021,Phase 1,,"$48,921,918",
J2279,expanded_docs_auto\GI-DPP-2021-ITC-Ph1_System_Impact_Study_Final_PUBLIC_08142023629852\GI DPP 2021 Cycle1 MI SIS Phase 1Report-Final_08162023.pdf,SIS,DPP 2021,Phase 1,,"$16,474,532",
J2283,expanded_docs_auto\GI-DPP-2021-ITC-Ph1_System_Impact_Study_Final_PUBLIC_08142023629852\GI DPP 2021 Cycle1 MI SIS Phase 1Report-Final_08162023.pdf,SIS,DPP 2021,Phase 1,,$0,
J1849,expanded_docs_auto\GI-DPP-2021-South-Ph3_System_Impact_Study_Final_PUBLIC_08192025714158\GI DPP 2021 Cycle 1 South SIS Phase 3 Final Report.pdf,SIS,DPP 2021,Phase 3,,"$3,935,000",
J1851,expanded_docs_auto\GI-DPP-2021-South-Ph3_System_Impact_Study_Final_PUBLIC_08192025714158\GI DPP 2021 Cycle 1 South SIS Phase 3 Final Report.pdf,SIS,DPP 2021,Phase 3,,"$2,660,000",
J1855,expanded_docs_auto\GI-DPP-2021-South-Ph3_System_Impact_Study_Final_PUBLIC_08192025714158\GI DPP 2021 Cycle 1 South SIS Phase 3 Final Report.pdf,SIS,DPP 2021,Phase 3,,"$111,133,680",
J1856,expanded_docs_auto\GI-DPP-2021-South-Ph3_System_Impact_Study_Final_PUBLIC_08192025714158\GI DPP 2021 Cycle 1 South SIS Phase 3 Final Report.pdf,SIS,DPP 2021,Phase 3,,"$14,858,617",
J1858,expanded_docs_auto\GI-DPP-2021-South-Ph3_System_Impact_Study_Final_PUBLIC_08192025714158\GI DPP 2021 Cycle 1 South SIS Phase 3 Final Report.pdf,SIS,DPP 2021,Phase 3,,"$15,164,814",
J1870,expanded_docs_auto\GI-DPP-2021-South-Ph3_System_Impact_Study_Final_PUBLIC_08192025714158\GI DPP 2021 Cycle 1 South SIS Phase 3 Final Report.pdf,SIS,DPP 2021,Phase 3,,"$9,413,193",
